id,circ_mv,up_limit
300595.SZ,1081624.5217,19.99
300596.SZ,600817.0757,33.48
300597.SZ,212755.8346,9.88
300598.SZ,950113.8705,53.84
300599.SZ,138984.8214,8.16
300601.SZ,1288593.2166,17.96
300602.SZ,710288.0224,22.19
300603.SZ,309831.0015,10.98
300605.SZ,120008.9172,13.36
300606.SZ,208224.6291,21.64
300607.SZ,1033331.3602,38.69
300608.SZ,260524.5003,11.96
300609.SZ,262326.5688,28.03
300610.SZ,148016.0911,11.42
300611.SZ,150082.6158,12.3
300612.SZ,252011.1739,17.7
300613.SZ,1184821.149,68.4
300614.SZ,136369.9124,10.64
300615.SZ,176662.3488,18.86
300616.SZ,171874.7987,13.91
300617.SZ,405325.6866,35.59
300618.SZ,857916.2368,39.0
300619.SZ,234476.9933,26.66
300620.SZ,1078035.029,55.74
300621.SZ,167117.912,10.68
300622.SZ,521592.1864,57.8
300624.SZ,984590.992,71.52
300625.SZ,174054.3281,13.31
300626.SZ,153383.2646,10.73
300629.SZ,411388.4966,23.51
300631.SZ,244375.3291,24.92
300632.SZ,227846.8747,13.04
300633.SZ,1183468.4277,33.72
300634.SZ,835022.0089,23.89
300635.SZ,108629.1515,11.28
300636.SZ,275864.5259,9.31
300637.SZ,200334.3959,10.74
300638.SZ,1009931.6626,23.54
300639.SZ,380463.4582,7.15
300640.SZ,136199.1016,6.66
300641.SZ,1382607.6029,29.99
300642.SZ,185491.2832,17.06
300643.SZ,257390.4443,13.9
300644.SZ,182472.6032,25.39
300645.SZ,187529.0063,16.58
300647.SZ,277181.7808,7.78
300648.SZ,216945.0239,25.6
300649.SZ,104525.0618,12.47
300650.SZ,168950.0444,13.42
300651.SZ,87346.08,14.63
300652.SZ,254078.2799,33.76
300653.SZ,358020.0,24.28
300654.SZ,296863.6798,11.48
300655.SZ,851810.0923,10.39
300656.SZ,279729.7794,28.08
300657.SZ,886378.803,24.3
300658.SZ,109320.472,6.07
300659.SZ,286641.0899,18.62
300660.SZ,1271779.9893,48.08
300662.SZ,389230.3629,24.55
300663.SZ,654111.6952,19.08
300664.SZ,376887.4363,6.17
300665.SZ,90496.4994,7.31
300666.SZ,1470566.6849,79.46
300667.SZ,293156.9187,18.83
300668.SZ,179216.1059,24.5
300669.SZ,408428.0225,24.42
300670.SZ,119986.7167,6.77
300671.SZ,694314.2496,39.94
300672.SZ,1231527.0052,71.94
300673.SZ,277326.5359,21.14
300674.SZ,1231967.8034,21.7
300675.SZ,197853.3783,16.99
300677.SZ,1125229.7596,29.21
300678.SZ,931746.1651,40.56
300680.SZ,383725.7107,26.94
300681.SZ,435656.7228,29.28
300682.SZ,1100776.1491,12.91
300683.SZ,262927.2367,26.68
300684.SZ,515924.961,27.96
300685.SZ,838393.0362,25.5
300686.SZ,153968.3393,10.1
300687.SZ,536880.8693,20.48
300688.SZ,381939.9754,33.49
300689.SZ,263075.6024,31.44
300690.SZ,229176.0767,25.42
300691.SZ,371106.5303,22.39
300692.SZ,196668.7406,6.55
300693.SZ,747751.741,34.5
300694.SZ,314793.4204,19.07
300695.SZ,310389.1199,52.84
300696.SZ,260067.4771,17.27
300697.SZ,328946.8,15.48
300698.SZ,409576.2331,40.3
300700.SZ,213456.3906,9.83
300701.SZ,214760.0231,11.05
300702.SZ,333851.0476,19.22
300703.SZ,226498.2133,17.16
300705.SZ,630447.1642,20.11
300706.SZ,237589.4579,26.28
300707.SZ,197336.8221,17.14
300708.SZ,630649.7478,16.52
300709.SZ,538346.2687,43.32
300710.SZ,143418.5175,20.5
300711.SZ,536850.3234,26.86
300712.SZ,419855.8725,28.14
300713.SZ,126193.5043,18.4
300715.SZ,317450.9322,14.03
300716.SZ,178422.3,14.14
300717.SZ,135159.4618,16.44
300718.SZ,651965.4156,37.93
300719.SZ,284877.5294,19.74
300720.SZ,291147.4457,20.71
300721.SZ,155540.4368,14.1
300722.SZ,691060.9306,31.14
300723.SZ,688772.0191,20.84
300725.SZ,490196.1071,36.18
300726.SZ,594798.5018,34.66
300727.SZ,327220.1791,36.52
300729.SZ,434740.3519,18.54
300730.SZ,212412.4042,13.6
300731.SZ,258940.574,27.67
300732.SZ,197806.1683,7.67
300733.SZ,291533.1053,15.42
300736.SZ,113415.1681,11.22
300737.SZ,387337.1711,5.65
300738.SZ,1154139.1411,15.05
300739.SZ,441764.9163,16.73
300740.SZ,413511.2088,14.87
300741.SZ,955225.4597,18.97
300743.SZ,181842.4296,17.5
300745.SZ,205446.8776,18.05
300746.SZ,228318.8614,12.94
300747.SZ,896830.8836,21.55
300749.SZ,89242.88,7.1
300752.SZ,242517.3188,19.7
300753.SZ,149489.7664,23.76
300755.SZ,660917.4732,19.75
300756.SZ,185166.0281,17.48
300758.SZ,465113.9678,15.31
300761.SZ,1083979.1693,21.92
300762.SZ,1210090.0426,23.88
300766.SZ,552715.9011,20.52
300767.SZ,206858.9373,10.76
300768.SZ,677275.0115,19.78
300769.SZ,798309.264,40.27
300770.SZ,848013.4942,45.38
300771.SZ,171776.7828,11.84
300772.SZ,862469.4106,15.32
300773.SZ,1160249.3205,19.51
300774.SZ,159624.1344,10.12
300775.SZ,1159982.0025,26.98
300776.SZ,987728.1407,72.13
300777.SZ,1117833.4642,32.16
300778.SZ,195070.5878,12.22
300779.SZ,1227404.8978,102.11
300780.SZ,143265.6347,16.85
300781.SZ,443315.4752,68.56
300783.SZ,922666.8,42.13
300785.SZ,379018.5953,40.04
300786.SZ,186164.1324,15.78
300787.SZ,195096.5928,15.22
300788.SZ,605442.4238,40.74
300789.SZ,141710.3608,17.57
300790.SZ,588863.537,23.86
300791.SZ,476805.2503,30.42
300792.SZ,474162.6245,28.5
300793.SZ,600511.6704,20.88
300795.SZ,240068.7019,23.18
300796.SZ,358614.8719,12.13
300797.SZ,411936.0826,13.44
300798.SZ,206664.0374,7.19
300800.SZ,222428.0435,11.72
300801.SZ,196836.9341,18.14
300802.SZ,313618.364,20.02
300804.SZ,63552.5,27.3
300805.SZ,296231.3502,13.45
300806.SZ,393186.9365,15.44
300807.SZ,177575.4402,53.23
300808.SZ,272571.7439,31.87
300809.SZ,431946.5991,36.41
300810.SZ,203238.2861,22.54
300811.SZ,1184962.4869,64.25
300812.SZ,179793.9826,24.89
300813.SZ,125932.8765,20.57
300814.SZ,533031.7125,39.24
300815.SZ,553974.3816,17.36
300816.SZ,102149.4207,26.33
300817.SZ,160104.937,15.43
300818.SZ,257438.0465,31.87
300819.SZ,158076.1193,14.72
300820.SZ,559248.3306,61.9
300821.SZ,867383.2808,8.95
300822.SZ,738638.0891,28.42
300823.SZ,90004.6759,14.7
300824.SZ,268322.4656,11.28
300825.SZ,532851.22,13.52
300826.SZ,269134.6936,20.71
300827.SZ,1157683.4325,55.52
300828.SZ,175764.3524,17.76
300829.SZ,235711.7007,22.86
300830.SZ,230553.8068,9.18
300831.SZ,258831.3887,17.57
300833.SZ,310413.4827,47.09
300834.SZ,113111.5227,22.55
300835.SZ,259724.3157,38.21
300836.SZ,175456.7017,50.26
300837.SZ,131001.4077,23.3
300838.SZ,132214.4819,15.83
300839.SZ,154212.5274,7.94
300840.SZ,330941.4512,23.66
300841.SZ,603187.2121,61.56
300842.SZ,491027.7992,48.72
300843.SZ,437193.9131,35.86
300844.SZ,65383.56,36.17
300845.SZ,116558.3744,14.41
300846.SZ,430064.0438,14.3
300847.SZ,463255.65,19.45
300848.SZ,359853.8046,18.76
300849.SZ,161673.9386,16.16
300850.SZ,420202.8809,21.24
300851.SZ,108194.2645,30.31
300852.SZ,375065.4261,34.08
300853.SZ,233629.5207,26.16
300854.SZ,64199.7817,14.27
300855.SZ,618137.4512,25.86
300856.SZ,771558.4842,29.08
300858.SZ,250731.3626,16.08
300859.SZ,507470.0,40.92
300860.SZ,279072.4373,31.34
300861.SZ,544131.7532,22.37
300862.SZ,361258.3517,29.86
300863.SZ,511169.3087,50.41
300864.SZ,308126.1893,24.01
300865.SZ,147352.6656,27.06
300867.SZ,233019.4316,15.0
300868.SZ,215499.1583,35.6
300869.SZ,325279.0325,16.07
300870.SZ,1110872.4,140.66
300871.SZ,152007.0873,11.38
300872.SZ,535261.1918,17.08
300873.SZ,264183.1483,19.34
300875.SZ,170794.2321,32.22
300876.SZ,190800.5168,32.42
300877.SZ,152998.6613,15.91
300878.SZ,201773.5426,17.69
300879.SZ,311795.1228,17.48
300880.SZ,388903.9222,24.76
300881.SZ,173366.875,36.76
300882.SZ,386973.1717,18.1
300883.SZ,164260.2899,6.26
300884.SZ,192749.7552,12.6
300885.SZ,175773.9501,12.61
300886.SZ,76149.0156,21.7
300887.SZ,252069.3338,8.75
300888.SZ,674994.8491,46.57
300889.SZ,121763.3253,15.67
300890.SZ,281818.8336,33.31
300891.SZ,259288.7068,9.64
300892.SZ,183486.625,36.07
300893.SZ,333141.0593,35.83
300894.SZ,363765.2753,15.77
300895.SZ,387435.0002,35.89
300897.SZ,134255.7766,26.26
300898.SZ,264922.3969,29.82
300899.SZ,77532.909,23.81
300900.SZ,424639.4412,24.3
300901.SZ,241200.0,12.78
300902.SZ,271129.1381,26.62
300903.SZ,249887.6391,9.58
300905.SZ,300210.473,29.39
300906.SZ,166599.1959,28.73
300907.SZ,189408.0,24.2
300908.SZ,366913.619,35.96
300909.SZ,250758.2531,27.36
300910.SZ,915414.4533,53.16
300911.SZ,332774.0454,32.1
300912.SZ,88302.0658,12.98
300913.SZ,1220466.457,71.26
300915.SZ,118751.928,35.88
300916.SZ,250882.0498,33.9
300917.SZ,743262.0,55.1
300918.SZ,353460.8142,12.1
300920.SZ,106239.5005,21.0
300921.SZ,185756.6086,30.3
300922.SZ,149723.7818,16.19
300923.SZ,138713.859,22.49
300925.SZ,661157.226,24.95
300926.SZ,600136.9098,26.15
300927.SZ,215982.7297,18.95
300928.SZ,156547.6932,36.24
300929.SZ,95677.3977,9.71
300930.SZ,118755.0025,30.95
300931.SZ,119583.187,7.6
300932.SZ,230762.2943,17.53
300933.SZ,299677.4751,8.75
300935.SZ,138207.4909,28.22
300936.SZ,173135.0832,44.41
300937.SZ,146783.9641,29.64
300938.SZ,322603.4151,34.04
300939.SZ,348120.0,36.4
300940.SZ,191239.4762,15.56
300941.SZ,279430.242,31.24
300942.SZ,312224.3669,9.94
300943.SZ,165775.9142,16.15
300945.SZ,278470.2921,15.11
300946.SZ,142915.149,30.64
300947.SZ,263197.0049,22.79
300948.SZ,112754.497,10.82
300949.SZ,218160.0,47.56
300950.SZ,133877.16,18.5
300951.SZ,407483.1952,33.64
300952.SZ,117055.5615,24.32
300953.SZ,661247.1866,96.0
300955.SZ,80619.4872,17.33
300956.SZ,177691.1239,25.24
300958.SZ,97604.9857,13.27
300959.SZ,275960.8811,66.94
300960.SZ,195897.0503,26.59
300961.SZ,138649.7701,11.59
300962.SZ,368546.6482,17.4
300963.SZ,171254.322,10.18
300964.SZ,180671.6013,42.02
300966.SZ,110970.3938,18.58
300967.SZ,134941.457,13.5
300968.SZ,642805.9,19.48
300969.SZ,191501.4625,110.41
300970.SZ,101436.4126,13.63
300971.SZ,131122.3254,24.79
300972.SZ,1233604.5163,93.94
300973.SZ,387189.9345,43.06
300975.SZ,472773.674,12.6
300976.SZ,387981.0969,78.48
300977.SZ,156393.6496,20.66
300978.SZ,189904.8844,12.32
300980.SZ,202976.7487,24.94
300981.SZ,429275.9221,14.86
300982.SZ,305194.1078,19.7
300983.SZ,185703.4685,19.46
300984.SZ,253778.9447,58.07
300985.SZ,336095.489,23.6
300986.SZ,272269.9625,13.66
300987.SZ,224511.56,16.31
300988.SZ,179037.6287,20.69
300989.SZ,236312.0449,19.7
300990.SZ,298546.9705,49.92
300991.SZ,160637.004,22.85
300992.SZ,179334.0187,27.85
300993.SZ,268046.1927,13.44
300994.SZ,244043.136,13.13
300995.SZ,88659.0759,18.36
300996.SZ,273502.1279,20.22
300997.SZ,547714.7191,17.98
300998.SZ,158721.1749,18.11
301000.SZ,730678.9857,34.1
301001.SZ,202306.6,53.05
301002.SZ,107170.6434,18.49
301003.SZ,158691.7393,25.45
301004.SZ,1152710.0262,146.23
301005.SZ,366669.8472,33.24
301006.SZ,106402.4196,15.35
301007.SZ,269168.2044,21.47
301008.SZ,175909.2265,22.57
301009.SZ,126122.8823,13.0
301010.SZ,199044.0,24.1
301011.SZ,347584.9946,31.08
301012.SZ,268058.3225,29.78
301013.SZ,199649.9281,13.14
301015.SZ,1207718.0594,28.1
301016.SZ,145314.002,23.45
301017.SZ,269634.8204,13.91
301018.SZ,751256.4555,47.6
301019.SZ,183817.6906,21.22
301020.SZ,252100.8,21.52
301021.SZ,376813.085,31.08
301022.SZ,98937.6449,23.54
301023.SZ,139236.5952,56.48
301024.SZ,37426.125,26.77
301025.SZ,223822.3091,10.86
301026.SZ,206671.2682,31.91
301027.SZ,186091.2018,19.22
301028.SZ,240029.2694,11.92
301029.SZ,953574.3828,27.8
301030.SZ,372779.8319,27.31
301031.SZ,455244.2151,128.57
301032.SZ,137551.7392,10.8
301033.SZ,243294.133,51.6
301035.SZ,1256103.6316,53.77
301036.SZ,262724.9148,47.21
301037.SZ,59331.1333,14.05
301038.SZ,293607.6,21.4
301039.SZ,1255979.52,10.55
301040.SZ,80635.0568,14.32
301041.SZ,179111.5443,28.8
301042.SZ,140729.1808,40.99
301043.SZ,60842.935,32.5
301045.SZ,145359.5599,26.69
301046.SZ,214286.3058,23.8
301047.SZ,693926.3437,71.02
301048.SZ,441600.0552,10.24
301049.SZ,213483.8015,28.43
301050.SZ,1003081.4448,58.97
301051.SZ,336566.668,31.49
301052.SZ,185733.7507,29.24
301053.SZ,144347.9474,22.5
301055.SZ,219648.0,17.75
301056.SZ,202491.0803,9.3
301057.SZ,96427.5739,14.46
301058.SZ,492295.5494,11.94
301059.SZ,202809.0225,12.43
301060.SZ,328053.8732,11.89
301061.SZ,287862.4851,82.2
301062.SZ,390173.7471,15.07
301063.SZ,127018.4815,18.22
301065.SZ,123637.4568,21.89
301066.SZ,239768.648,16.02
301067.SZ,175955.6133,42.58
301068.SZ,289944.7419,33.0
301069.SZ,562071.3871,17.64
301070.SZ,192532.248,58.27
301071.SZ,495748.0167,40.96
301072.SZ,128841.5122,21.88
301073.SZ,160100.1119,23.44
301075.SZ,135280.0,21.19
301076.SZ,217066.0463,36.58
301077.SZ,110390.2552,33.72
301078.SZ,1408498.2813,14.09
301079.SZ,98021.0537,17.64
301080.SZ,414069.4151,55.21
301081.SZ,158225.5643,9.98
301082.SZ,135548.9426,18.67
301083.SZ,109666.3037,15.8
301085.SZ,349935.7415,74.08
301086.SZ,150134.985,57.71
301087.SZ,299710.4183,40.56
301088.SZ,72408.4,16.22
301089.SZ,246998.3956,34.0
301090.SZ,402015.9417,7.96
301091.SZ,1203252.96,49.88
301092.SZ,94866.2051,27.04
301093.SZ,199979.3324,29.04
301095.SZ,515328.024,58.55
301096.SZ,242936.6897,43.08
301097.SZ,67243.1037,45.72
301098.SZ,110916.0107,9.16
301099.SZ,237685.5417,47.64
301100.SZ,76900.0,19.09
301101.SZ,693219.0824,46.42
301102.SZ,102616.5,12.73
301103.SZ,152470.3904,22.93
301105.SZ,41652.6174,31.45
301106.SZ,77078.4671,32.88
301107.SZ,50034.0803,29.72
301108.SZ,81048.1544,28.51
301109.SZ,159123.7904,19.25
301110.SZ,305804.0979,81.23
301111.SZ,256960.0,20.09
301112.SZ,81070.4485,26.88
301113.SZ,94158.8962,27.3
301115.SZ,139232.0915,16.14
301116.SZ,130478.395,14.11
301117.SZ,134569.0637,36.41
301118.SZ,177359.1247,21.16
301119.SZ,234495.69,34.27
301120.SZ,137803.1104,11.39
301121.SZ,174623.4103,61.15
301122.SZ,82208.4326,23.1
301123.SZ,167580.7551,28.07
301125.SZ,61036.4547,12.96
301126.SZ,134574.0705,12.36
301127.SZ,631469.1183,17.51
301128.SZ,153003.4876,65.86
301129.SZ,82330.6236,29.05
301130.SZ,156217.3836,33.49
301131.SZ,73583.6493,39.02
301132.SZ,121894.1641,32.22
301133.SZ,195668.4146,24.95
301135.SZ,109249.8503,27.32
301136.SZ,108876.5314,13.01
301137.SZ,166079.0394,20.1
301138.SZ,170029.1472,30.61
301139.SZ,144232.9782,25.06
301141.SZ,164296.0251,44.18
301148.SZ,65277.4797,21.1
301149.SZ,198512.3211,12.06
301150.SZ,187677.1581,24.97
301151.SZ,78759.2098,17.39
301152.SZ,206597.5201,35.65
301153.SZ,465256.6922,28.07
301155.SZ,624006.1346,63.13
301156.SZ,81575.4947,14.74
301157.SZ,119146.5372,79.32
301158.SZ,105782.4517,16.37
301159.SZ,91240.7522,36.66
301160.SZ,252478.2244,66.52
301161.SZ,107509.248,27.0
301162.SZ,262447.7058,51.83
301163.SZ,64787.6545,24.02
301165.SZ,437113.6352,87.53
301166.SZ,108578.3917,33.02
301167.SZ,84488.0604,14.58
301168.SZ,136992.627,34.8
301169.SZ,243572.978,42.89
301170.SZ,72254.3146,26.57
301171.SZ,815474.841,33.88
301175.SZ,298712.2644,5.95
301176.SZ,101440.0008,22.97
301177.SZ,99824.95,29.46
301178.SZ,110217.908,31.37
301179.SZ,141780.1378,20.78
301180.SZ,533213.33,16.78
301181.SZ,76440.0,24.19
301182.SZ,127492.9161,39.02
301183.SZ,246202.096,66.66
301185.SZ,215402.0017,19.14
301186.SZ,274049.6204,44.53
301187.SZ,180054.9489,51.48
301188.SZ,342632.1682,18.32
301189.SZ,87949.8148,27.17
301190.SZ,102875.9112,17.8
301191.SZ,220613.0464,107.39
301192.SZ,82477.8563,21.11
301193.SZ,149461.0554,19.56
301195.SZ,145207.2083,36.22
301196.SZ,120796.0613,38.78
301197.SZ,111448.5473,16.98
301198.SZ,160492.131,12.46
301199.SZ,134165.48,34.8
301200.SZ,199972.0466,41.51
301201.SZ,161395.7682,23.04
301202.SZ,122024.76,42.73
301203.SZ,142926.55,36.84
301205.SZ,460417.347,84.07
301206.SZ,251820.939,30.08
301207.SZ,254117.3875,22.85
301208.SZ,126912.4996,37.22
301209.SZ,69261.5,34.87
301210.SZ,97027.7256,37.87
301211.SZ,130824.0,24.7
301212.SZ,51840.0,23.93
301213.SZ,223184.8875,53.88
301215.SZ,421302.6,6.78
301216.SZ,269607.9141,11.65
301217.SZ,242298.4456,12.79
301218.SZ,112028.749,24.62
301219.SZ,727596.8001,52.68
301220.SZ,171480.3964,44.6
301221.SZ,185638.878,52.03
301222.SZ,70481.4336,29.89
301223.SZ,169590.8008,18.64
301225.SZ,73759.92,30.13
301226.SZ,108221.1001,27.16
301227.SZ,50868.4526,18.58
301228.SZ,64559.6344,15.1
301229.SZ,92661.8597,23.69
301230.SZ,177547.3046,29.48
301231.SZ,86186.1,20.22
301232.SZ,102734.7095,28.52
301233.SZ,79994.7368,52.38
301234.SZ,43544.6165,29.24
301235.SZ,92681.688,22.25
301237.SZ,79104.0125,25.93
301238.SZ,306559.9521,17.83
301239.SZ,271831.5379,47.52
301246.SZ,203919.3422,15.53
301248.SZ,146899.7449,17.92
301252.SZ,121854.375,47.1
301255.SZ,86278.4,39.1
301256.SZ,96021.0,8.76
301257.SZ,118020.896,30.62
301258.SZ,74528.3415,27.42
301259.SZ,390574.9824,59.06
301260.SZ,266824.4836,15.18
301262.SZ,280651.3262,28.55
301263.SZ,394462.29,17.78
301265.SZ,141271.2313,10.32
301266.SZ,135818.8793,39.17
301267.SZ,575779.3601,21.2
301268.SZ,263529.8556,18.28
301270.SZ,245069.9171,40.68
301273.SZ,61880.6685,21.91
301276.SZ,73580.2458,23.28
301277.SZ,96328.26,16.76
301278.SZ,106096.8469,39.52
301279.SZ,54625.0,23.28
301280.SZ,109084.038,49.92
301281.SZ,191959.376,35.29
301282.SZ,142837.1366,24.78
301283.SZ,108271.6162,29.52
301285.SZ,237703.6202,35.81
301286.SZ,140626.5,42.46
301287.SZ,44962.764,32.76
301288.SZ,65412.0714,17.29
301289.SZ,114277.3537,55.78
301290.SZ,147062.4266,26.72
301291.SZ,812860.8279,58.72
301292.SZ,102654.6669,15.01
301293.SZ,669534.0787,51.97
301295.SZ,56448.0,23.92
301296.SZ,236904.483,11.02
301297.SZ,540828.12,48.22
301298.SZ,121349.5605,15.38
301299.SZ,207625.9558,72.71
301300.SZ,73387.2208,29.42
301301.SZ,689799.4398,13.75
301302.SZ,167721.84,25.03
301303.SZ,144715.2,17.56
301305.SZ,222731.3637,21.2
301306.SZ,132059.36,41.82
301307.SZ,210789.8318,23.72
301308.SZ,925922.6225,99.46
301309.SZ,57475.0,28.16
301310.SZ,172195.1269,30.35
301311.SZ,145345.7834,20.7
301312.SZ,106728.991,52.1
301313.SZ,168209.1178,29.74
301314.SZ,53462.5,41.06
301315.SZ,237022.0,77.64
301316.SZ,467683.8448,25.1
301317.SZ,86643.2,23.21
301318.SZ,154827.3084,33.11
301319.SZ,111827.164,35.15
301320.SZ,96134.0,17.71
301321.SZ,190829.4919,16.25
301322.SZ,210595.5006,27.12
301323.SZ,247722.7089,44.28
301325.SZ,298794.5467,62.64
301326.SZ,185547.5407,81.49
301327.SZ,274787.473,94.4
301328.SZ,134999.3412,49.08
301330.SZ,188715.3654,30.52
301331.SZ,69079.8788,27.12
301332.SZ,249268.5475,11.88
301333.SZ,254581.9296,55.92
301335.SZ,104488.1334,26.76
301336.SZ,142018.378,69.0
301337.SZ,103969.9356,33.59
301338.SZ,100807.7,36.12
301339.SZ,221600.2604,22.7
301345.SZ,186548.0,78.83
301349.SZ,120307.5673,35.64
301353.SZ,63575.0,31.91
301355.SZ,140257.3438,17.04
301356.SZ,87641.19,18.86
301357.SZ,70757.4,37.09
301359.SZ,54920.5423,26.04
301360.SZ,129770.4,58.54
301361.SZ,82743.98,35.81
301363.SZ,355768.6652,39.3
301365.SZ,61599.15,16.93
301366.SZ,252108.4447,58.75
301367.SZ,350566.7228,75.07
301368.SZ,299895.9749,55.27
301369.SZ,119518.3952,60.54
301373.SZ,93335.0662,29.88
301376.SZ,362251.2807,22.27
301377.SZ,160230.144,29.16
301378.SZ,111102.7221,31.63
301379.SZ,177228.1735,23.53
301380.SZ,126538.3398,53.41
301382.SZ,322912.9811,29.71
301383.SZ,344260.525,65.53
301386.SZ,82966.3007,24.02
301387.SZ,143102.673,44.83
301388.SZ,59610.0053,27.31
301389.SZ,124839.1885,19.27
301390.SZ,86425.9218,37.79
301391.SZ,165408.1917,41.78
301395.SZ,119869.596,12.92
301396.SZ,148653.7137,35.54
301397.SZ,133193.9909,29.95
301398.SZ,111135.0,54.84
301399.SZ,89002.2505,30.78
301408.SZ,154690.6412,13.0
301419.SZ,106686.3,37.31
301428.SZ,192279.9277,40.69
301429.SZ,65445.1236,18.22
301439.SZ,271938.4352,17.94
301448.SZ,91326.56,23.92
301486.SZ,358228.9497,60.62
301488.SZ,119088.69,62.2
600006.SH,1314000.0,7.51
600017.SH,898090.9353,3.28
600020.SH,878722.3863,4.39
600022.SH,1422946.9907,1.51
600033.SH,1097760.0,4.39
600035.SH,676248.6784,4.72
600037.SH,911614.514,7.39
600051.SH,189947.68,6.92
600052.SH,342743.0648,4.64
600053.SH,634703.7312,14.64
600054.SH,543584.7,11.88
600055.SH,751734.5166,15.59
600057.SH,1304543.5696,6.5
600058.SH,718180.1764,7.49
600059.SH,742907.0666,9.11
600063.SH,720284.6148,4.19
600064.SH,1225080.468,7.89
600067.SH,335392.1661,2.75
600071.SH,626220.3291,23.57
600072.SH,1274004.6836,13.49
600073.SH,590769.5674,7.11
600075.SH,706848.1425,4.58
600076.SH,252774.153,2.16
600078.SH,384954.8322,6.85
600080.SH,291150.8223,9.13
600081.SH,531458.1494,10.79
600082.SH,163024.2009,2.92
600084.SH,552873.6004,5.64
600088.SH,662181.156,19.67
600094.SH,712577.3531,3.55
600097.SH,214674.4741,10.01
600099.SH,181650.48,9.42
600101.SH,443768.6015,9.14
600103.SH,495561.7065,2.61
600105.SH,685675.5621,5.45
600106.SH,693751.0824,5.86
600107.SH,144360.0,4.75
600108.SH,515932.5071,2.99
600110.SH,638546.583,4.16
600113.SH,501534.584,14.01
600114.SH,961558.2241,17.11
600116.SH,1258190.0308,7.3
600117.SH,693339.4645,2.4
600119.SH,284545.6182,8.87
600120.SH,1441290.9896,4.74
600121.SH,458122.9263,4.25
600123.SH,1138814.5362,8.73
600125.SH,715425.987,6.14
600127.SH,400472.728,7.01
600128.SH,235909.73,9.56
600129.SH,1247992.1573,25.39
600130.SH,329250.0,5.04
600133.SH,908436.3735,9.69
600135.SH,334197.4878,6.86
600137.SH,135229.6649,15.93
600138.SH,676066.56,10.48
600148.SH,249918.0507,20.43
600149.SH,146741.76,4.37
600151.SH,959514.78,7.73
600152.SH,292051.815,6.35
600155.SH,1481470.2981,7.47
600156.SH,175320.2661,4.96
600158.SH,700444.5389,8.34
600159.SH,188410.7337,2.63
600162.SH,571976.6714,2.01
600163.SH,995266.9828,5.95
600167.SH,1212703.3218,5.91
600168.SH,410273.196,4.65
600169.SH,776621.9695,2.6
600172.SH,546237.461,5.23
600173.SH,277364.8326,4.65
600178.SH,489799.9691,11.92
600179.SH,967167.2522,2.89
600180.SH,429217.8483,4.5
600182.SH,261970.0,16.55
600184.SH,499603.1311,10.65
600185.SH,1117808.4364,6.81
600186.SH,802232.988,5.42
600187.SH,488975.6742,3.48
600189.SH,487764.9078,7.7
600191.SH,323934.576,8.16
600192.SH,235451.684,6.11
600193.SH,126761.154,3.42
600195.SH,626985.0316,6.95
600197.SH,730208.0265,17.45
600198.SH,1025936.4456,9.09
600199.SH,756466.3476,12.93
600200.SH,604958.4375,9.66
600201.SH,713675.197,7.19
600202.SH,186303.5666,4.86
600203.SH,492180.1081,9.56
600206.SH,1275755.8713,17.13
600207.SH,432457.0839,4.6
600210.SH,932792.7372,6.88
600211.SH,1126827.9092,38.97
600212.SH,349560.8876,7.77
600215.SH,346774.1059,8.69
600216.SH,1465529.4159,16.75
600217.SH,691552.5714,5.76
600218.SH,341074.7366,9.06
600222.SH,283499.8238,5.76
600223.SH,679067.9417,7.79
600226.SH,780064.5516,2.89
600227.SH,275961.5574,2.49
600228.SH,230418.1555,6.5
600229.SH,435613.992,7.34
600230.SH,409407.4438,11.11
600231.SH,459527.177,1.86
600232.SH,181994.5535,5.67
600235.SH,185837.7,6.03
600237.SH,383242.9689,7.41
600238.SH,301266.0697,7.72
600239.SH,393393.2927,2.78
600241.SH,203362.7615,7.83
600243.SH,154914.05,4.05
600246.SH,1208946.6153,7.56
600249.SH,264550.0,5.46
600250.SH,258103.5134,9.65
600251.SH,533017.5979,7.72
600252.SH,758919.2058,2.56
600255.SH,623120.6995,4.2
600257.SH,220406.6321,5.28
600258.SH,1447117.6513,14.72
600259.SH,983197.3931,32.51
600261.SH,397845.7839,3.41
600262.SH,295290.0,19.34
600265.SH,226111.6,19.34
600266.SH,954842.0132,5.23
600267.SH,917812.7326,8.61
600268.SH,647911.041,7.22
600269.SH,1188722.1701,5.64
600272.SH,209600.0,15.38
600273.SH,1055803.3121,8.51
600278.SH,548125.523,7.18
600279.SH,532902.9611,5.09
600280.SH,380248.8236,3.97
600281.SH,156378.2156,3.49
600283.SH,436867.5499,9.77
600284.SH,560807.968,6.42
600285.SH,1168825.0166,23.43
600288.SH,389188.8,10.49
600292.SH,950254.1551,13.86
600293.SH,346883.3688,3.45
600300.SH,465736.9478,3.3
600301.SH,462013.2727,18.88
600302.SH,153974.3628,5.07
600305.SH,801900.1986,8.13
600307.SH,908186.8265,1.64
600308.SH,511185.2493,3.77
600310.SH,606804.2389,4.7
600313.SH,677456.363,7.0
600315.SH,1042622.495,17.47
600318.SH,381982.0858,8.54
600319.SH,146120.022,5.12
600320.SH,1215851.1439,4.06
600322.SH,238831.2,2.54
600325.SH,1362757.5265,6.02
600326.SH,790845.4087,6.81
